date_time,Average PMV,Habitability?
2021-01-03 08:00:00,-4.039556544555194,NH
2021-01-03 09:00:00,-4.025145963642795,NH
2021-01-03 10:00:00,-4.00416208136827,NH
2021-01-03 11:00:00,-3.9430804315209507,NH
2021-01-03 12:00:00,-3.853105912113426,NH
2021-01-03 13:00:00,-3.804841450914411,NH
2021-01-03 14:00:00,-3.7157662105170686,NH
2021-01-03 15:00:00,-3.6862375670891976,NH
2021-01-03 16:00:00,-3.6868700667509464,NH
2021-01-03 17:00:00,-3.705389189080504,NH
2021-01-03 18:00:00,-3.749302789956541,NH
2021-01-03 19:00:00,-3.7933389042329373,NH
2021-01-03 20:00:00,-3.8290281766344694,NH
2021-01-03 21:00:00,-3.848498364940518,NH
2021-01-03 22:00:00,-3.864573480365776,NH
2021-01-03 23:00:00,-3.8969902038177184,NH
2021-01-04 00:00:00,-3.931407679917656,NH
2021-01-04 01:00:00,-3.9613430224856896,NH
2021-01-04 02:00:00,-3.9925086333385362,NH
2021-01-04 03:00:00,-4.026836663821116,NH
2021-01-04 04:00:00,-4.050421293451881,NH
2021-01-04 05:00:00,-4.0634584138638195,NH
2021-01-04 06:00:00,-4.07464242237243,NH
2021-01-04 07:00:00,-4.083057963767656,NH
2021-01-04 08:00:00,-4.082457858583505,NH
2021-01-04 09:00:00,-4.050744725540352,NH
2021-01-04 10:00:00,-4.017810112611873,NH
2021-01-04 11:00:00,-3.9441738911132287,NH
2021-01-04 12:00:00,-3.862180084659441,NH
2021-01-04 13:00:00,-3.819526673044095,NH
2021-01-04 14:00:00,-3.7872451930653774,NH
2021-01-04 15:00:00,-3.7790618561302876,NH
2021-01-04 16:00:00,-3.791092360643765,NH
2021-01-04 17:00:00,-3.8004004741506354,NH
2021-01-04 18:00:00,-3.830860922644215,NH
2021-01-04 19:00:00,-3.8676172435180898,NH
2021-01-04 20:00:00,-3.866348685157434,NH
2021-01-04 21:00:00,-3.889429269651892,NH
2021-01-04 22:00:00,-3.917585468538928,NH
2021-01-04 23:00:00,-3.9413665257359427,NH
2021-01-05 00:00:00,-3.9678432761899955,NH
2021-01-05 01:00:00,-4.012336008334587,NH
2021-01-05 02:00:00,-4.041678538581865,NH
2021-01-05 03:00:00,-4.070749242983008,NH
2021-01-05 04:00:00,-4.115611455174299,NH
2021-01-05 05:00:00,-4.121273599551951,NH
2021-01-05 06:00:00,-4.164941895491538,NH
2021-01-05 07:00:00,-4.200676838799135,NH
2021-01-05 08:00:00,-4.23154391325858,NH
2021-01-05 09:00:00,-4.266500967302556,NH
2021-01-05 10:00:00,-4.277641661651848,NH
2021-01-05 11:00:00,-4.227568984605023,NH
2021-01-05 12:00:00,-4.128960340918451,NH
2021-01-05 13:00:00,-4.073175237405414,NH
2021-01-05 14:00:00,-4.054312165392626,NH
2021-01-05 15:00:00,-4.055186093861992,NH
2021-01-05 16:00:00,-4.104654519789257,NH
2021-01-05 17:00:00,-4.199620062319882,NH
2021-01-05 18:00:00,-4.256232791179065,NH
2021-01-05 19:00:00,-4.339462992116186,NH
2021-01-05 20:00:00,-4.370909087668025,NH
2021-01-05 21:00:00,-4.392981754346308,NH
2021-01-05 22:00:00,-4.41699646750627,NH
2021-01-05 23:00:00,-4.4401372476860095,NH
2021-01-06 00:00:00,-4.469521376703235,NH
2021-01-06 01:00:00,-4.502862596277186,NH
2021-01-06 02:00:00,-4.532376703820426,NH
2021-01-06 03:00:00,-4.548957988982334,NH
2021-01-06 04:00:00,-4.553883234201475,NH
2021-01-06 05:00:00,-4.548865263754809,NH
2021-01-06 06:00:00,-4.556329340576485,NH
2021-01-06 07:00:00,-4.589337745743677,NH
2021-01-06 08:00:00,-4.5895257551920805,NH
2021-01-06 09:00:00,-4.563487294286996,NH
2021-01-06 10:00:00,-4.532945134502733,NH
2021-01-06 11:00:00,-4.516009860136504,NH
2021-01-06 12:00:00,-4.42551775038086,NH
2021-01-06 13:00:00,-4.365058011469591,NH
2021-01-06 14:00:00,-4.312366232522682,NH
2021-01-06 15:00:00,-4.354629346081713,NH
2021-01-06 16:00:00,-4.421511877656374,NH
2021-01-06 17:00:00,-4.474324694143441,NH
2021-01-06 18:00:00,-4.512650025312982,NH
2021-01-06 19:00:00,-4.567014079293568,NH
2021-01-06 20:00:00,-4.618138765649032,NH
2021-01-06 21:00:00,-4.644942183620578,NH
2021-01-06 22:00:00,-4.687614211863437,NH
2021-01-06 23:00:00,-4.717880847984676,NH
2021-01-07 00:00:00,-4.720979362880463,NH
2021-01-07 01:00:00,-4.73468082558188,NH
2021-01-07 02:00:00,-4.746688421011281,NH
2021-01-07 03:00:00,-4.757475997646958,NH
2021-01-07 04:00:00,-4.747854132328855,NH
2021-01-07 05:00:00,-4.759832042019994,NH
2021-01-07 06:00:00,-4.776817720300258,NH
2021-01-07 07:00:00,-4.783858471354018,NH
2021-01-07 08:00:00,-4.757051568701561,NH
2021-01-07 09:00:00,-4.698719895300476,NH
2021-01-07 10:00:00,-4.644171736166961,NH
2021-01-07 11:00:00,-4.573679450310995,NH
2021-01-07 12:00:00,-4.503222886255405,NH
2021-01-07 13:00:00,-4.41925600580108,NH
2021-01-07 14:00:00,-4.366948216837936,NH
2021-01-07 15:00:00,-4.385462059540601,NH
2021-01-07 16:00:00,-4.395067693977693,NH
2021-01-07 17:00:00,-4.426607043328854,NH
2021-01-07 18:00:00,-4.482130633672256,NH
2021-01-07 19:00:00,-4.539646692566845,NH
2021-01-07 20:00:00,-4.586444092130804,NH
2021-01-07 21:00:00,-4.623895878041361,NH
2021-01-07 22:00:00,-4.642861564501184,NH
2021-01-07 23:00:00,-4.6553232482034765,NH
2021-01-08 00:00:00,-4.676168526635027,NH
2021-01-08 01:00:00,-4.687631811041496,NH
2021-01-08 02:00:00,-4.6953197353742055,NH
2021-01-08 03:00:00,-4.699100882203836,NH
2021-01-08 04:00:00,-4.703347230259733,NH
2021-01-08 05:00:00,-4.70449436063229,NH
2021-01-08 06:00:00,-4.692909314937836,NH
2021-01-08 07:00:00,-4.6834290564313426,NH
2021-01-08 08:00:00,-4.671307197318154,NH
2021-01-08 09:00:00,-4.6643672801689595,NH
2021-01-08 10:00:00,-4.661258669683163,NH
2021-01-08 11:00:00,-4.631533638261483,NH
2021-01-08 12:00:00,-4.565701549817482,NH
2021-01-08 13:00:00,-4.541971449687501,NH
2021-01-08 14:00:00,-4.535257200952301,NH
2021-01-08 15:00:00,-4.557878180259947,NH
2021-01-08 16:00:00,-4.584869669731252,NH
2021-01-08 17:00:00,-4.628998803106497,NH
2021-01-08 18:00:00,-4.673753028377443,NH
2021-01-08 19:00:00,-4.713256925078794,NH
2021-01-08 20:00:00,-4.750311881946698,NH
2021-01-08 21:00:00,-4.766991464518149,NH
2021-01-08 22:00:00,-4.778700699682502,NH
2021-01-08 23:00:00,-4.7768839819736835,NH
2021-01-09 00:00:00,-4.786594852909256,NH
2021-01-09 01:00:00,-4.789907000753439,NH
2021-01-09 02:00:00,-4.793434384993022,NH
2021-01-09 03:00:00,-4.797818999113349,NH
2021-01-09 04:00:00,-4.802434555510858,NH
2021-01-09 05:00:00,-4.799860752403243,NH
2021-01-09 06:00:00,-4.79723628353089,NH
2021-01-09 07:00:00,-4.794854892764946,NH
2021-01-09 08:00:00,-4.769355463347804,NH
2021-01-09 09:00:00,-4.715577679860533,NH
2021-01-09 10:00:00,-4.6748764421415405,NH
2021-01-09 11:00:00,-4.63568029047788,NH
2021-01-09 12:00:00,-4.579579159000024,NH
2021-01-09 13:00:00,-4.543159595960934,NH
2021-01-09 14:00:00,-4.506345737893014,NH
2021-01-09 15:00:00,-4.485142994269723,NH
2021-01-09 16:00:00,-4.454558164709635,NH
2021-01-09 17:00:00,-4.439669671588244,NH
2021-01-09 18:00:00,-4.4496932344738545,NH
2021-01-09 19:00:00,-4.472390168454029,NH
2021-01-09 20:00:00,-4.488936947979199,NH
2021-01-09 21:00:00,-4.494655119657422,NH
2021-01-09 22:00:00,-4.500023043952727,NH
2021-01-09 23:00:00,-4.520750845512297,NH
2021-01-10 00:00:00,-4.534710820064483,NH
2021-01-10 01:00:00,-4.534501467249409,NH
2021-01-10 02:00:00,-4.543939631691358,NH
2021-01-10 03:00:00,-4.546439034543758,NH
2021-01-10 04:00:00,-4.5494916476778435,NH
2021-01-10 05:00:00,-4.554885264217916,NH
2021-01-10 06:00:00,-4.56877802882525,NH
2021-01-10 07:00:00,-4.577199542450419,NH
2021-01-10 08:00:00,-4.583922119318717,NH
2021-01-10 09:00:00,-4.556733366573017,NH
2021-01-10 10:00:00,-4.527657189626519,NH
2021-01-10 11:00:00,-4.476881225459657,NH
2021-01-10 12:00:00,-4.409226365721808,NH
2021-01-10 13:00:00,-4.3354690227075965,NH
2021-01-10 14:00:00,-4.293292831676688,NH
2021-01-10 15:00:00,-4.23249420339236,NH
2021-01-10 16:00:00,-4.220617943363861,NH
2021-01-10 17:00:00,-4.236587758479245,NH
2021-01-10 18:00:00,-4.262148697785628,NH
2021-01-10 19:00:00,-4.2937324170382665,NH
2021-01-10 20:00:00,-4.317990489651275,NH
2021-01-10 21:00:00,-4.333574347148605,NH
2021-01-10 22:00:00,-4.346456804520323,NH
2021-01-10 23:00:00,-4.355668527626849,NH
2021-01-11 00:00:00,-4.363058919986771,NH
2021-01-11 01:00:00,-4.366688216779455,NH
2021-01-11 02:00:00,-4.374050075438499,NH
2021-01-11 03:00:00,-4.379210689081229,NH
2021-01-11 04:00:00,-4.382462410962465,NH
2021-01-11 05:00:00,-4.381730701317263,NH
2021-01-11 06:00:00,-4.383666034377504,NH
2021-01-11 07:00:00,-4.382443977187475,NH
2021-01-11 08:00:00,-4.361869707945886,NH
2021-01-11 09:00:00,-4.311835299582104,NH
2021-01-11 10:00:00,-4.269781580468355,NH
2021-01-11 11:00:00,-4.230454743842373,NH
2021-01-11 12:00:00,-4.19505535876661,NH
2021-01-11 13:00:00,-4.170633192113076,NH
2021-01-11 14:00:00,-4.141472933669046,NH
2021-01-11 15:00:00,-4.119455032596556,NH
2021-01-11 16:00:00,-4.109695257379744,NH
2021-01-11 17:00:00,-4.1032684989131845,NH
2021-01-11 18:00:00,-4.107291772696155,NH
2021-01-11 19:00:00,-4.126117539587046,NH
2021-01-11 20:00:00,-4.145065769210663,NH
2021-01-11 21:00:00,-4.15467707249632,NH
2021-01-11 22:00:00,-4.161165602490043,NH
2021-01-11 23:00:00,-4.164958702089723,NH
2021-01-12 00:00:00,-4.167586555585718,NH
